"UID","date","Province_State","Country_Region","positive","death","positiveIncrease","deathIncrease","iso2","iso3","code3","FIPS","Admin2","Lat","Long_","Combined_Key","Population","interval_start","mean_rt","std_rt","ci_lower","ci_upper"
304,"2020-04-25","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-04-19",3.23938544157533,3.23938544157533,0.0820141385969084,11.949702399383
304,"2020-04-26","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-04-20",3.43516288842395,3.43516288842395,0.0869707944038762,12.6719018006418
304,"2020-04-27","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-04-21",3.6177251361485,3.6177251361485,0.0915928703369466,13.3453519253697
304,"2020-04-28","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-04-22",3.785907898359,3.785907898359,0.0958508892168596,13.9657578614242
304,"2020-04-29","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-04-23",3.9391269156083,3.9391269156083,0.099730058875119,14.5309643461347
304,"2020-04-30","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-04-24",4.07731086989795,4.07731086989795,0.103228573696334,15.040708296002
304,"2020-05-01","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-04-25",4.20081136657415,4.20081136657415,0.106355335557147,15.4962867407637
304,"2020-05-02","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-04-26",4.31030409520099,4.31030409520099,0.109127451436197,15.9001922177701
304,"2020-05-03","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-04-27",4.40669239307987,4.40669239307987,0.111567791853827,16.2557570294325
304,"2020-05-04","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-04-28",4.49102081834943,4.49102081834943,0.113702802732419,16.5668344248072
304,"2020-05-05","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-04-29",4.56440287674227,4.56440287674227,0.115560675596301,16.8375319923131
304,"2020-05-06","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-04-30",4.62796424817685,4.62796424817685,0.1171699101935,17.0720022294734
304,"2020-05-07","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-01",4.68280090562241,4.68280090562241,0.118558254157207,17.2742880484566
304,"2020-05-08","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-02",4.72995036185624,4.72995036185624,0.119751975036699,17.4482167088303
304,"2020-05-09","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-03",4.7703737577159,4.7703737577159,0.120775406811146,17.5973337432825
304,"2020-05-10","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-04",4.80494642477268,4.80494642477268,0.121650710957195,17.7248681444622
304,"2020-05-11","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-05",4.83445474195782,4.83445474195782,0.122397796865628,17.8337207694519
304,"2020-05-12","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-06",4.85959742466909,4.85959742466909,0.123034354478722,17.9264690951268
304,"2020-05-13","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-07",4.88098974486177,4.88098974486177,0.123575961133698,18.0053827855614
304,"2020-05-14","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-08",4.89916952611539,4.89916952611539,0.124036233344674,18.0724458071082
304,"2020-05-15","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-09",4.9146040603017,4.9146040603017,0.12442700191753,18.1293819431519
304,"2020-05-16","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-10",4.92769734162705,4.92769734162705,0.124758495100009,18.1776814796199
304,"2020-05-17","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-11",4.93879720980433,4.93879720980433,0.125039519431173,18.2186275552824
304,"2020-05-18","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-12",4.94820214231607,4.94820214231607,0.12527763170661,18.2533212175923
304,"2020-05-19","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-13",4.95616754406121,4.95616754406121,0.125479298218511,18.2827046244337
304,"2020-05-20","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-14",4.96291145936401,4.96291145936401,0.12565003937121,18.3075821150345
304,"2020-05-21","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-15",4.96861968351617,4.96861968351617,0.125794559094225,18.3286390658289
304,"2020-05-22","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-16",4.97345028510039,4.97345028510039,0.125916859337583,18.3464585727639
304,"2020-05-23","Greenland","Denmark",11,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-17",4.97753757136846,4.97753757136846,0.126020340466495,18.3615360791013
304,"2020-05-24","Greenland","Denmark",12,0,1,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-18",9.96199108101891,7.04419144750838,1.2064433362975,27.7523308835756
304,"2020-05-25","Greenland","Denmark",12,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-19",5.20356373527011,3.6794752035459,0.630175709088656,14.4962007474735
304,"2020-05-26","Greenland","Denmark",12,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-20",3.43463485090417,2.42865359397399,0.415950214649729,9.56828028366432
304,"2020-05-27","Greenland","Denmark",13,0,1,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-21",4.22319536246925,2.438262979362,0.870924413433903,10.1704224845402
304,"2020-05-28","Greenland","Denmark",13,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-22",3.03328189113674,1.75126611637581,0.625535648976784,7.30483809054201
304,"2020-05-29","Greenland","Denmark",13,0,0,0,"GL","GRL",304,NA,NA,71.7069,-42.6043,"Greenland, Denmark",56772,"2020-05-23",2.37993179790181,1.37405426417156,0.490799152584887,5.73142130344178
308,"2020-03-08",NA,"Grenada",0,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-02",5,5,0.126589039921449,18.4443972705697
308,"2020-03-09",NA,"Grenada",0,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-03",5,5,0.126589039921449,18.4443972705697
308,"2020-03-10",NA,"Grenada",0,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-04",5,5,0.126589039921449,18.4443972705697
308,"2020-03-11",NA,"Grenada",0,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-05",5,5,0.126589039921449,18.4443972705697
308,"2020-03-12",NA,"Grenada",0,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-06",5,5,0.126589039921449,18.4443972705697
308,"2020-03-13",NA,"Grenada",0,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-07",5,5,0.126589039921449,18.4443972705697
308,"2020-03-14",NA,"Grenada",0,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-08",5,5,0.126589039921449,18.4443972705697
308,"2020-03-15",NA,"Grenada",0,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-09",5,5,0.126589039921449,18.4443972705697
308,"2020-03-16",NA,"Grenada",0,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-10",5,5,0.126589039921449,18.4443972705697
308,"2020-03-17",NA,"Grenada",0,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-11",5,5,0.126589039921449,18.4443972705697
308,"2020-03-18",NA,"Grenada",0,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-12",5,5,0.126589039921449,18.4443972705697
308,"2020-03-19",NA,"Grenada",0,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-13",5,5,0.126589039921449,18.4443972705697
308,"2020-03-20",NA,"Grenada",0,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-14",5,5,0.126589039921449,18.4443972705697
308,"2020-03-21",NA,"Grenada",0,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-15",5,5,0.126589039921449,18.4443972705697
308,"2020-03-22",NA,"Grenada",1,0,1,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-16",10,7.07106781186548,1.21104639271982,27.8582169546945
308,"2020-03-23",NA,"Grenada",1,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-17",5.21231403354432,3.68566259879299,0.631235410804676,14.5205775182476
308,"2020-03-24",NA,"Grenada",1,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-18",3.43785639752253,2.43093157143374,0.416340358890843,9.5772549381267
308,"2020-03-25",NA,"Grenada",1,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-19",2.81729392244855,1.99212763715902,0.34118736420128,7.84847853167139
308,"2020-03-26",NA,"Grenada",7,0,6,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-20",9.93874442930093,3.51387679121936,4.29084441329993,17.9179105508419
308,"2020-03-27",NA,"Grenada",7,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-21",4.03899116093272,1.42799901952403,1.74374970415403,7.28163228786475
308,"2020-03-28",NA,"Grenada",7,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-22",2.4789677284387,0.876447445560808,1.07024231320034,4.46916834742602
308,"2020-03-29",NA,"Grenada",9,0,2,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-23",2.22627097318547,0.742090324395158,1.0179928522802,3.89923673397184
308,"2020-03-30",NA,"Grenada",9,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-24",1.86171437082848,0.620571456942825,0.85129435963446,3.26072843348027
308,"2020-03-31",NA,"Grenada",9,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-25",1.63512026860472,0.545040089534906,0.747681107154876,2.86385668797661
308,"2020-04-01",NA,"Grenada",9,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-26",1.49839891615041,0.499466305383472,0.685163398740697,2.62439396029017
308,"2020-04-02",NA,"Grenada",10,0,1,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-27",0.62481405635544,0.31240702817772,0.1702408012442,1.36947886247038
308,"2020-04-03",NA,"Grenada",12,0,2,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-28",1.03441296034933,0.42229732269628,0.37961132552161,2.01164565475188
308,"2020-04-04",NA,"Grenada",12,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-29",1.10409336454338,0.45074422858733,0.405182805784241,2.14715467067814
308,"2020-04-05",NA,"Grenada",12,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-30",0.740856062562493,0.370428031281247,0.201858342357,1.62382185146487
308,"2020-04-06",NA,"Grenada",12,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-03-31",0.802468275286473,0.401234137643236,0.218645596667091,1.75886462481042
308,"2020-04-07",NA,"Grenada",12,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-01",0.878667712884604,0.439333856442302,0.239407378799092,1.92587994410632
308,"2020-04-08",NA,"Grenada",12,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-02",0.936963901740071,0.468481950870036,0.25529112821108,2.05365459576161
308,"2020-04-09",NA,"Grenada",12,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-03",0.739117112825998,0.426729464052749,0.152423717753509,1.77996343001258
308,"2020-04-10",NA,"Grenada",14,0,2,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-04",0.807984071365308,0.46648982110369,0.166625740232469,1.94581085203678
308,"2020-04-11",NA,"Grenada",14,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-05",0.885735080686086,0.511379387264806,0.182659867563722,2.13305310476775
308,"2020-04-12",NA,"Grenada",14,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-06",0.950349516387893,0.548684549110781,0.195984917598835,2.28865947702501
308,"2020-04-13",NA,"Grenada",14,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-07",1.00692955128151,0.581351047487368,0.207653081032549,2.42491717047011
308,"2020-04-14",NA,"Grenada",14,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-08",1.05671815684868,0.610096512314148,0.217920688466632,2.54481954534821
308,"2020-04-15",NA,"Grenada",14,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-09",1.10040815800595,0.635320946243195,0.22693061705506,2.65003508286947
308,"2020-04-16",NA,"Grenada",14,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-10",1.13856020309969,0.657348039748203,0.234798485965378,2.74191395276521
308,"2020-04-17",NA,"Grenada",14,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-11",0.390567222085024,0.390567222085024,0.00988830593370615,1.4407554009998
308,"2020-04-18",NA,"Grenada",14,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-12",0.46907302978386,0.46907302978386,0.0118759008986768,1.73035386204865
308,"2020-04-19",NA,"Grenada",14,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-13",0.593304301319879,0.593304301319879,0.01502116437707,2.18862804717632
308,"2020-04-20",NA,"Grenada",14,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-14",0.720629787273985,0.720629787273985,0.0182447665819624,2.6583164162975
308,"2020-04-21",NA,"Grenada",14,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-15",0.859656259587149,0.859656259587149,0.0217646121127203,3.17116831359147
308,"2020-04-22",NA,"Grenada",15,0,1,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-16",2.02488164702262,1.43180754370988,0.245222561431132,5.64095922303353
308,"2020-04-23",NA,"Grenada",15,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-17",1.93904663982422,1.3711130280567,0.234827543847462,5.40183819774945
308,"2020-04-24",NA,"Grenada",15,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-18",1.79127550666877,1.26662305773886,0.216931774071859,4.99017416904089
308,"2020-04-25",NA,"Grenada",18,0,3,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-19",4.33739162230698,1.9397405025033,1.40833925348581,8.88435618396201
308,"2020-04-26",NA,"Grenada",18,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-20",2.9007183967573,1.29724070374671,0.941855367740321,5.94159293655295
308,"2020-04-27",NA,"Grenada",18,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-21",2.14632319022335,0.959864911004723,0.69690529762463,4.39635185574955
308,"2020-04-28",NA,"Grenada",19,0,1,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-22",2.20495226938449,0.900167994530634,0.80917862186322,4.2880192163724
308,"2020-04-29",NA,"Grenada",20,0,1,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-23",1.87829995809188,0.766812746869354,0.689302980675768,3.65277127593231
308,"2020-04-30",NA,"Grenada",20,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-24",1.65941022120291,0.67745138598435,0.60897430504178,3.22709158613631
308,"2020-05-01",NA,"Grenada",20,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-25",1.5306067829549,0.624867602513729,0.561705713290417,2.97660470439691
308,"2020-05-02",NA,"Grenada",21,0,1,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-26",0.962485135713655,0.481242567856827,0.262244805511086,2.1095925025924
308,"2020-05-03",NA,"Grenada",21,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-27",1.00609579183837,0.503047895919184,0.274127241518949,2.2051791353414
308,"2020-05-04",NA,"Grenada",21,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-28",1.07229651132984,0.536148255664918,0.292164709489674,2.35027908164018
308,"2020-05-05",NA,"Grenada",21,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-29",0.834196570506405,0.481623614538936,0.172031387729143,2.00893655846508
308,"2020-05-06",NA,"Grenada",21,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-04-30",0.601986373680823,0.425668647011609,0.0729033426312649,1.67702670017702
308,"2020-05-07",NA,"Grenada",21,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-01",0.695546928557237,0.491825949816297,0.0842339598796595,1.93766972379189
308,"2020-05-08",NA,"Grenada",21,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-02",0.79987609187182,0.565597808671558,0.0968687055684199,2.22831217042383
308,"2020-05-09",NA,"Grenada",21,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-03",0.446493313914392,0.446493313914392,0.0113042319879538,1.64706001209804
308,"2020-05-10",NA,"Grenada",21,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-04",0.538189809770831,0.538189809770831,0.0136257862628794,1.98531733167711
308,"2020-05-11",NA,"Grenada",21,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-05",0.664388010305569,0.664388010305569,0.0168208480719808,2.45084728077585
308,"2020-05-12",NA,"Grenada",21,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-06",0.797649840028693,0.797649840028693,0.020194745488546,2.94243410645911
308,"2020-05-13",NA,"Grenada",21,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-07",0.943957516494934,0.943957516494934,0.0238989351479459,3.48214548815458
308,"2020-05-14",NA,"Grenada",21,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-08",1.10462732178167,1.10462732178167,0.0279667424270686,4.0748370317733
308,"2020-05-15",NA,"Grenada",22,0,1,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-09",2.55960816924593,1.80991629365428,0.309980424014147,7.13061196978614
308,"2020-05-16",NA,"Grenada",22,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-10",2.31341172381628,1.63582911758695,0.280164892300345,6.44475257076076
308,"2020-05-17",NA,"Grenada",22,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-11",2.03986696671502,1.44240376488262,0.247037353166855,5.68270565174615
308,"2020-05-18",NA,"Grenada",22,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-12",1.92083924810273,1.35823845790271,0.232622544240947,5.35111565087381
308,"2020-05-19",NA,"Grenada",22,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-13",1.85059428903749,1.30856777100351,0.224115553812676,5.15542571991251
308,"2020-05-20",NA,"Grenada",22,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-14",1.8044098627392,1.27591044998277,0.218522405525838,5.02676414313791
308,"2020-05-21",NA,"Grenada",22,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-15",1.77216680945337,1.25311116835821,0.214617622188631,4.93694074576608
308,"2020-05-22",NA,"Grenada",22,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-16",0.874385241883168,0.874385241883168,0.0221375176582949,3.22550175376326
308,"2020-05-23",NA,"Grenada",22,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-17",1.02936271625743,1.02936271625743,0.0260612075963927,3.79719497483295
308,"2020-05-24",NA,"Grenada",22,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-18",1.27821514654468,1.27821514654468,0.0323616056428293,4.71518159202592
308,"2020-05-25",NA,"Grenada",23,0,1,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-19",3.02490907738058,2.13893372108855,0.36633052264672,8.42685733458929
308,"2020-05-26",NA,"Grenada",23,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-20",2.64772444092227,1.8722239068895,0.320651713309503,7.37608819114599
308,"2020-05-27",NA,"Grenada",23,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-21",2.26172742370643,1.59928279849839,0.273905683779517,6.30076932619959
308,"2020-05-28",NA,"Grenada",23,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-22",2.08815678515021,1.47654982296042,0.252885474208959,5.8172324756132
308,"2020-05-29",NA,"Grenada",23,0,0,0,"GD","GRD",308,NA,NA,12.1165,-61.679,"Grenada",112519,"2020-05-23",1.98213981309369,1.40158450309839,0.240046327051346,5.52188809477016
31,"2020-03-08",NA,"Azerbaijan",9,0,0,0,"AZ","AZE",31,NA,NA,40.1431,47.5769,"Azerbaijan",10139175,"2020-03-02",1.51171328102817,0.571373913604864,0.60778714323108,2.82031147472628
31,"2020-03-09",NA,"Azerbaijan",9,0,0,0,"AZ","AZE",31,NA,NA,40.1431,47.5769,"Azerbaijan",10139175,"2020-03-03",1.38017102088777,0.521655612572455,0.554900332280715,2.57490108484528
31,"2020-03-10",NA,"Azerbaijan",11,0,2,0,"AZ","AZE",31,NA,NA,40.1431,47.5769,"Azerbaijan",10139175,"2020-03-04",1.73915743003591,0.579719143345303,0.795253522186158,3.04607418370679
31,"2020-03-11",NA,"Azerbaijan",11,0,0,0,"AZ","AZE",31,NA,NA,40.1431,47.5769,"Azerbaijan",10139175,"2020-03-05",1.58089030053079,0.526963433510262,0.722883712523416,2.76887477151501
31,"2020-03-12",NA,"Azerbaijan",11,0,0,0,"AZ","AZE",31,NA,NA,40.1431,47.5769,"Azerbaijan",10139175,"2020-03-06",0.963610677888766,0.393392411920813,0.353628135707616,1.87395489746456
31,"2020-03-13",NA,"Azerbaijan",15,1,4,1,"AZ","AZE",31,NA,NA,40.1431,47.5769,"Azerbaijan",10139175,"2020-03-07",1.65286471796346,0.522681717289635,0.792612878475808,2.8238868838191
31,"2020-03-14",NA,"Azerbaijan",15,1,0,0,"AZ","AZE",31,NA,NA,40.1431,47.5769,"Azerbaijan",10139175,"2020-03-08",1.08009465108382,0.408237405596983,0.434254068307794,2.01506686252723
31,"2020-03-15",NA,"Azerbaijan",23,1,8,0,"AZ","AZE",31,NA,NA,40.1431,47.5769,"Azerbaijan",10139175,"2020-03-09",2.2835719369511,0.589615738778548,1.27809787817949,3.5760159735625
31,"2020-03-16",NA,"Azerbaijan",28,1,5,0,"AZ","AZE",31,NA,NA,40.1431,47.5769,"Azerbaijan",10139175,"2020-03-10",2.54507153897026,0.569095296873751,1.55459581510422,3.77572224809983
31,"2020-03-17",NA,"Azerbaijan",28,1,0,0,"AZ","AZE",31,NA,NA,40.1431,47.5769,"Azerbaijan",10139175,"2020-03-11",1.74952204608692,0.412366300874475,1.03687764342548,2.64553459272679
31,"2020-03-18",NA,"Azerbaijan",28,1,0,0,"AZ","AZE",31,NA,NA,40.1431,47.5769,"Azerbaijan",10139175,"2020-03-12",1.51314189978026,0.356650966077372,0.89678378773317,2.28809305291494
31,"2020-03-19",NA,"Azerbaijan",44,1,16,0,"AZ","AZE",31,NA,NA,40.1431,47.5769,"Azerbaijan",10139175,"2020-03-13",2.64067735545207,0.452872430277891,1.82874583349639,3.59941948276672
31,"2020-03-20",NA,"Azerbaijan",44,1,0,0,"AZ","AZE",31,NA,NA,40.1431,47.5769,"Azerbaijan",10139175,"2020-03-14",1.80662802198307,0.329843640220356,1.21892433988428,2.50813189331894
31,"2020-03-21",NA,"Azerbaijan",53,1,9,0,"AZ","AZE",31,NA,NA,40.1431,47.5769,"Azerbaijan",10139175,"2020-03-15",1.9825758466745,0.317466210106546,1.4098052359464,2.65146485617753
31,"2020-03-22",NA,"Azerbaijan",65,1,12,0,"AZ","AZE",31,NA,NA,40.1431,47.5769,"Azerbaijan",10139175,"2020-03-16",1.86210555856556,0.283968435489643,1.34761502583132,2.45849028081843
31,"2020-03-23",NA,"Azerbaijan",72,1,7,0,"AZ","AZE",31,NA,NA,40.1431,47.5769,"Azerbaijan",10139175,"2020-03-17",1.6647585680625,0.248167554954198,1.21428632305277,2.18519710373329
